Time,Dist,Vfront,Vrear,LapMeter,F_Susp,R_Susp,F_Brake,Throttle,RPM ECU,Bike_Acc
58.38,13266.00,110.40,120.80,2544.80,54.40,26.10,0.00,14.70,8213.00,1.90
58.41,13267.00,110.70,121.90,2545.50,54.10,25.10,0.00,15.20,8368.00,2.30
58.45,13268.00,110.60,122.70,2546.50,54.20,24.50,0.00,15.70,8349.00,2.80
58.48,13269.00,112.40,123.30,2547.40,53.60,24.20,0.00,15.70,8376.00,2.90
58.51,13270.00,111.20,123.20,2548.60,55.10,24.90,0.00,15.70,8370.00,2.60
58.54,13271.00,113.20,124.50,2549.90,53.90,24.30,0.00,16.20,8482.00,2.20
58.58,13272.00,111.50,124.30,2550.70,52.70,24.40,0.00,17.30,8463.00,1.80
58.61,13273.00,113.10,124.90,2551.60,54.10,24.60,0.00,17.30,8521.00,1.70
58.64,13274.00,111.80,124.40,2552.40,53.30,25.90,0.00,17.80,8449.00,1.80
58.67,13275.00,113.20,124.80,2553.60,53.40,25.90,0.00,18.80,8517.00,1.90
58.71,13276.00,112.70,125.50,2554.90,53.40,25.80,0.00,19.40,8562.00,2.00
58.74,13277.00,113.40,125.60,2556.00,52.80,25.60,0.00,19.90,8565.00,2.30
58.77,13278.00,113.50,126.20,2556.70,51.30,25.70,0.00,20.40,8586.00,2.60
58.80,13279.00,113.90,126.60,2557.50,52.10,25.10,0.00,21.50,8700.00,3.00
58.84,13280.00,114.60,128.40,2558.70,45.00,23.70,0.00,22.00,8705.00,3.30
58.87,13281.00,114.50,128.20,2559.90,48.00,23.60,0.00,22.50,8771.00,3.50
58.90,13282.00,115.80,129.10,2561.10,45.10,22.80,0.00,23.00,8806.00,3.40
58.93,13283.00,115.00,128.90,2561.90,45.00,23.80,0.00,23.60,8783.00,3.30
58.96,13284.00,116.60,129.70,2562.60,42.50,23.20,0.00,25.10,8832.00,3.40
58.99,13285.00,115.70,131.10,2563.80,44.70,23.10,0.00,26.70,9005.00,3.50
59.03,13286.00,117.20,130.80,2565.00,40.40,23.30,0.00,27.70,8820.00,3.30
59.06,13287.00,116.30,131.10,2565.90,43.40,24.60,0.00,29.30,8953.00,3.10
59.09,13288.00,118.20,131.80,2566.80,42.70,24.40,0.00,32.50,8975.00,3.20
59.12,13289.00,116.40,132.70,2567.60,38.50,24.40,0.00,34.00,9016.00,3.50
59.15,13290.00,118.50,133.20,2568.90,41.50,24.40,0.00,36.10,9143.00,4.10
59.18,13291.00,118.00,134.70,2570.20,40.70,23.90,0.00,37.70,9197.00,4.40
59.21,13292.00,119.20,134.90,2570.90,38.50,24.30,0.00,38.70,9181.00,4.60
59.24,13293.00,119.50,136.30,2571.80,39.40,24.10,0.00,40.30,9326.00,4.80
59.27,13294.00,120.00,137.80,2573.00,37.00,23.50,0.00,42.40,9411.00,4.90
59.30,13295.00,120.60,137.90,2574.30,33.60,23.40,0.00,44.00,9389.00,4.90
59.33,13296.00,121.00,139.50,2575.10,35.00,23.00,0.00,46.60,9595.00,4.90
59.37,13297.00,122.00,139.00,2575.70,32.00,23.10,0.00,48.70,9420.00,4.90
59.39,13298.00,121.70,140.10,2577.00,31.80,23.20,0.00,51.80,9588.00,4.90
59.42,13299.00,123.50,140.80,2578.30,31.50,23.10,0.00,53.90,9590.00,4.80
59.45,13300.00,122.50,140.30,2579.10,29.60,23.60,0.00,57.10,9514.00,4.90
59.48,13301.00,124.90,140.70,2579.70,28.40,23.50,0.00,58.60,9616.00,5.10
59.51,13302.00,124.00,141.80,2581.00,26.30,22.80,0.00,61.30,9708.00,5.50
59.54,13303.00,125.30,144.60,2582.50,24.60,21.20,0.00,65.40,9898.00,6.20
59.57,13304.00,125.20,145.20,2583.10,22.00,19.70,0.00,67.50,9895.00,7.10
59.60,13305.00,126.50,147.00,2583.80,19.90,17.90,0.00,69.60,10061.00,8.00
59.63,13306.00,127.40,149.30,2585.20,19.10,16.20,0.00,71.70,10255.00,8.30
59.66,13307.00,128.10,150.10,2586.40,17.40,15.50,0.00,73.30,10185.00,8.30
59.69,13308.00,128.60,150.10,2587.00,15.60,15.30,0.00,75.40,10217.00,8.20
59.72,13309.00,129.60,150.10,2588.00,15.00,15.90,0.00,78.00,10213.00,8.20
59.74,13310.00,130.70,151.20,2589.50,14.20,16.10,0.00,81.70,10269.00,8.40
59.77,13311.00,131.00,150.80,2590.20,14.00,16.90,0.00,86.40,10284.00,8.50
59.80,13312.00,133.20,151.30,2590.90,14.00,17.30,0.00,91.10,10272.00,8.50
59.83,13313.00,132.70,152.00,2592.40,14.90,17.60,0.00,94.80,10383.00,8.50
59.86,13314.00,134.10,152.50,2593.30,15.90,17.60,0.00,97.40,10415.00,8.60
59.88,13315.00,133.80,153.50,2593.90,16.10,17.60,0.00,98.40,10443.00,8.80
59.91,13316.00,136.20,154.30,2595.40,15.70,17.60,0.00,98.40,10499.00,9.00
59.94,13317.00,136.20,155.80,2596.60,15.90,17.00,0.00,98.40,10684.00,9.10
59.96,13318.00,137.70,156.60,2597.10,15.70,16.60,0.00,98.40,10673.00,9.00
59.99,13319.00,138.10,157.70,2598.40,15.80,16.40,0.00,98.40,10728.00,8.60
60.02,13320.00,139.50,158.10,2599.60,17.80,16.80,0.00,97.90,10815.00,8.00
60.04,13321.00,139.60,157.60,2599.90,17.10,18.30,0.00,97.40,10585.00,7.50
60.07,13322.00,140.40,157.50,2601.50,16.80,19.50,0.00,97.40,10819.00,7.10
60.09,13323.00,141.50,158.00,2602.40,16.80,20.00,0.00,97.40,10750.00,6.80
60.12,13324.00,141.60,157.90,2603.00,17.00,21.10,0.00,96.90,10614.00,6.40
60.15,13325.00,142.60,155.70,2604.70,17.80,22.40,0.00,96.90,10607.00,5.60
60.17,13326.00,142.90,157.40,2605.40,19.10,22.00,0.00,96.90,10775.00,4.60
60.20,13327.00,144.00,158.30,2606.20,18.00,21.00,0.00,97.40,10773.00,3.70
60.22,13328.00,143.00,159.00,2607.90,15.40,19.70,0.00,97.90,10817.00,2.80
60.25,13329.00,144.30,160.50,2608.50,12.30,16.80,0.00,99.00,11018.00,2.00
60.27,13330.00,144.10,162.60,2609.40,9.80,14.10,0.00,99.50,11123.00,1.30
60.30,13331.00,144.60,164.60,2610.90,6.80,11.40,0.00,100.00,11230.00,0.60
60.32,13332.00,143.70,164.80,2611.30,3.40,9.80,0.00,100.00,11197.00,-0.30
60.35,13333.00,144.80,165.40,2612.60,0.90,8.40,0.00,100.00,11295.00,-1.20
60.38,13334.00,144.10,165.80,2613.70,0.30,7.80,0.00,100.00,11272.00,-2.00
60.40,13335.00,144.10,165.80,2614.30,0.30,7.50,0.00,100.00,11174.00,-2.70
60.43,13336.00,143.70,162.70,2615.80,0.70,7.70,0.00,99.00,10371.00,-2.90
60.45,13337.00,143.00,154.60,2616.60,0.80,8.50,0.00,96.90,9993.00,-2.40
60.48,13338.00,143.40,152.30,2617.40,0.50,5.90,0.00,89.50,10564.00,-0.90
60.50,13339.00,142.30,164.80,2619.00,0.00,2.90,0.00,81.20,9804.00,2.10
60.53,13340.00,143.00,169.90,2619.60,0.30,4.40,0.00,80.10,9752.00,8.00
60.55,13341.00,142.40,163.80,2620.60,0.50,5.80,0.00,80.60,9885.00,14.50
60.58,13342.00,142.70,165.30,2622.00,0.30,5.50,0.00,80.60,9788.00,20.10
60.61,13343.00,146.50,164.90,2622.50,3.80,5.60,0.00,83.20,9761.00,22.30
60.63,13344.00,151.70,163.00,2623.80,7.20,8.60,0.00,86.40,9541.00,20.40
60.65,13345.00,152.30,160.30,2624.90,7.40,11.60,0.00,91.60,9512.00,16.30
60.68,13346.00,153.10,161.20,2625.50,7.90,12.40,0.00,93.20,9621.00,12.40
60.70,13347.00,153.60,162.70,2627.20,9.10,12.10,0.00,93.20,9747.00,9.00
60.73,13348.00,155.00,163.60,2627.50,9.80,11.60,0.00,93.20,9674.00,7.10
60.75,13349.00,154.70,163.50,2628.90,8.10,11.10,0.00,93.20,9689.00,5.80
60.77,13350.00,155.50,164.00,2629.70,8.10,10.70,0.00,93.20,9793.00,4.90
60.80,13351.00,156.60,165.60,2630.60,7.90,10.00,0.00,93.20,9884.00,4.00
60.82,13352.00,156.00,164.50,2632.10,7.70,10.30,0.00,93.20,9667.00,3.40
60.84,13353.00,156.70,164.50,2632.60,6.70,10.30,0.00,93.20,9843.00,2.80
60.87,13354.00,156.30,166.10,2634.10,6.20,10.10,0.00,93.70,9889.00,2.60
60.89,13355.00,157.00,167.10,2634.70,5.60,9.30,0.00,93.70,9978.00,2.70
60.91,13356.00,157.20,167.00,2635.80,4.50,9.10,0.00,93.70,9843.00,3.20
60.94,13357.00,157.50,167.00,2637.10,3.20,8.80,0.00,93.70,9929.00,4.00
60.96,13358.00,156.70,168.00,2637.60,2.50,8.50,0.00,93.70,10060.00,5.30
60.98,13359.00,158.60,170.20,2639.40,2.10,7.90,0.00,93.70,10064.00,7.00
61.01,13360.00,157.90,169.00,2639.80,2.20,8.00,0.00,93.70,10037.00,8.90
61.03,13361.00,159.60,169.90,2641.00,2.50,8.30,0.00,93.70,10098.00,10.30
61.05,13362.00,160.10,170.70,2642.00,2.50,8.50,0.00,93.70,10221.00,11.30
61.08,13363.00,161.10,172.20,2642.80,2.90,8.50,0.00,94.20,10250.00,12.10
61.10,13364.00,162.50,172.80,2644.20,2.90,8.70,0.00,94.80,10276.00,12.90
61.12,13365.00,163.00,174.00,2644.70,3.40,8.90,0.00,96.90,10345.00,14.00
61.14,13366.00,164.20,175.10,2646.50,3.30,8.80,0.00,97.90,10508.00,15.10
61.16,13367.00,165.10,177.50,2646.70,3.40,8.60,0.00,99.00,10592.00,16.20
61.19,13368.00,166.80,179.70,2648.30,4.30,8.10,0.00,100.00,10835.00,16.90
61.21,13369.00,168.60,182.20,2649.00,5.60,8.10,0.00,100.00,10839.00,16.90
61.23,13370.00,169.70,183.50,2650.20,6.80,8.50,0.00,100.00,10941.00,16.40
61.25,13371.00,171.20,184.90,2651.10,8.80,9.80,0.00,100.00,11080.00,15.50
61.27,13372.00,172.50,187.20,2652.10,11.60,10.70,0.00,100.00,11266.00,14.50
61.29,13373.00,173.40,189.00,2653.30,12.80,12.30,0.00,100.00,11229.00,13.70
61.32,13374.00,174.50,190.70,2654.00,14.70,14.00,0.00,100.00,11390.00,13.10
61.34,13375.00,175.20,192.50,2655.40,16.10,15.50,0.00,100.00,11527.00,12.80
61.36,13377.00,176.00,194.80,2655.90,18.10,16.50,0.00,100.00,11680.00,12.70
61.38,13378.00,177.50,197.50,2657.70,19.70,17.20,0.00,100.00,11839.00,12.50
61.40,13379.00,177.80,199.80,2657.90,22.60,18.00,0.00,100.00,11952.00,12.20
61.42,13380.00,179.60,203.10,2659.60,25.00,18.70,0.00,100.00,12141.00,11.80
61.44,13381.00,179.40,202.70,2659.80,27.40,20.40,0.00,100.00,12084.00,11.20
61.46,13382.00,181.60,205.90,2661.60,28.80,21.50,0.00,100.00,12302.00,10.50
61.48,13383.00,180.60,206.00,2661.80,29.40,23.00,0.00,99.50,12252.00,9.80
61.50,13384.00,183.50,208.40,2663.80,30.40,24.00,0.00,99.00,12436.00,9.10
61.52,13385.00,181.70,208.40,2663.80,31.90,25.20,0.00,97.90,12408.00,8.50
61.54,13386.00,184.80,209.60,2665.90,32.80,26.50,0.00,96.30,12426.00,7.80
61.56,13386.00,183.60,209.20,2665.90,32.00,27.30,0.00,96.30,12430.00,7.30
61.58,13387.00,185.00,210.70,2667.60,31.50,27.30,0.00,94.80,12638.00,6.70
61.60,13388.00,184.70,213.90,2667.90,30.30,26.50,0.00,89.50,12722.00,6.40
61.62,13389.00,185.50,214.00,2669.80,28.50,25.80,0.00,75.90,12709.00,6.30
61.64,13390.00,185.70,215.60,2670.00,27.20,24.70,0.00,64.40,12850.00,6.20
61.66,13391.00,186.00,215.70,2671.80,26.40,23.30,0.00,55.50,12797.00,6.20
61.68,13392.00,187.30,216.50,2672.00,26.60,22.40,0.00,50.30,12854.00,6.20
61.70,13393.00,186.90,217.00,2673.80,27.40,21.50,0.00,49.20,12832.00,6.20
61.72,13394.00,188.30,215.70,2674.10,27.40,21.20,0.00,50.30,12767.00,6.20
61.74,13395.00,187.20,216.10,2675.70,27.50,20.90,0.00,50.80,12798.00,6.10
61.76,13396.00,189.00,216.10,2676.20,27.00,20.40,0.00,51.30,12846.00,5.90
61.78,13397.00,188.90,217.10,2677.90,29.20,20.00,0.00,51.80,12920.00,5.70
61.80,13398.00,189.70,217.00,2678.30,29.90,20.00,0.00,54.50,12887.00,5.30
61.82,13399.00,189.60,216.00,2679.60,29.90,21.10,0.00,59.20,12708.00,5.00
61.83,13400.00,190.20,217.10,2680.40,30.80,21.30,0.00,61.80,13040.00,4.80
61.85,13401.00,190.60,218.70,2681.70,32.70,21.30,0.00,63.40,13082.00,4.80
61.87,13402.00,190.40,219.40,2682.50,32.10,21.10,0.00,64.40,12984.00,4.90
61.89,13403.00,191.10,219.60,2683.60,29.50,21.60,0.00,64.90,13007.00,5.20
61.91,13404.00,191.00,220.40,2684.60,30.40,20.80,0.00,63.40,13265.00,5.30
61.93,13406.00,191.20,222.20,2685.50,30.70,20.10,0.00,61.30,13274.00,5.30
61.95,13407.00,192.70,223.20,2686.80,29.90,20.10,0.00,60.70,13163.00,4.90
61.97,13408.00,192.50,222.50,2687.60,30.10,20.20,0.00,59.70,13261.00,4.20
61.99,13408.00,193.20,223.40,2688.90,31.60,20.50,0.00,58.10,13303.00,3.50
62.01,13409.00,193.00,222.70,2689.50,31.40,21.10,0.00,58.60,13153.00,2.70
62.03,13410.00,193.50,221.90,2691.00,31.50,22.40,0.00,58.60,13143.00,2.20
62.04,13411.00,193.90,222.90,2691.30,30.80,22.90,0.00,59.70,13217.00,1.90
62.06,13412.00,192.60,221.70,2693.20,30.50,23.40,0.00,59.70,13201.00,1.80
62.08,13413.00,194.40,223.30,2693.20,29.90,23.20,0.00,61.30,13237.00,1.90
62.10,13414.00,192.70,222.30,2695.30,29.40,22.90,0.00,62.30,13224.00,2.10
62.12,13415.00,194.30,222.80,2695.30,29.90,22.60,0.00,63.40,13307.00,2.30
62.14,13416.00,193.80,223.80,2697.20,29.70,22.40,0.00,65.40,13231.00,2.50
62.16,13417.00,194.20,223.00,2697.50,29.40,22.40,0.00,67.00,13212.00,2.70
62.18,13418.00,194.40,223.80,2699.00,28.80,22.20,0.00,68.60,13334.00,3.10
62.20,13419.00,194.10,224.30,2699.60,28.30,21.60,0.00,69.10,13316.00,3.50
62.21,13421.00,194.90,225.10,2700.90,27.40,20.70,0.00,70.70,13445.00,3.90
62.23,13422.00,194.80,226.30,2701.70,27.30,19.60,0.00,71.20,13477.00,4.00
62.25,13422.00,195.20,226.90,2702.80,26.50,19.10,0.00,72.30,13438.00,3.90
62.27,13423.00,196.00,226.60,2704.00,26.20,18.70,0.00,73.30,13435.00,3.60
62.29,13424.00,196.00,227.00,2704.80,26.90,18.70,0.00,71.70,13485.00,3.00
62.31,13425.00,196.50,227.30,2706.10,27.50,19.10,0.00,68.10,13380.00,2.30
62.33,13426.00,196.30,225.00,2706.60,26.80,19.80,0.00,64.40,13320.00,1.40
62.35,13427.00,195.80,224.90,2708.30,27.20,20.50,0.00,56.50,13396.00,0.70
62.36,13428.00,197.30,224.90,2708.50,28.20,20.80,0.00,42.40,13290.00,-0.20
62.38,13429.00,195.40,223.00,2710.50,27.60,21.90,0.00,26.70,12925.00,-1.00
62.40,13430.00,197.20,220.60,2710.50,27.30,22.20,0.00,6.80,12608.00,-2.10
62.42,13431.00,196.20,216.20,2712.40,29.40,22.00,0.00,1.60,12384.00,-3.00
62.44,13433.00,196.20,212.90,2712.70,33.80,21.80,0.00,0.50,12083.00,-3.90
62.46,13434.00,196.30,209.10,2714.30,36.20,22.60,0.00,0.50,11820.00,-4.60
62.48,13434.00,195.00,207.60,2714.90,40.30,22.70,0.00,0.50,11517.00,-5.10
62.49,13435.00,195.40,206.30,2716.20,42.90,22.40,0.00,0.50,11322.00,-5.40
62.51,13436.00,194.80,203.60,2717.10,44.30,22.00,0.00,0.50,11272.00,-5.50
62.53,13437.00,194.10,201.40,2718.10,44.50,20.40,0.00,0.50,11212.00,-5.40
62.55,13438.00,194.10,199.80,2719.20,44.60,18.90,0.00,0.50,11152.00,-5.40
62.57,13439.00,193.40,197.70,2720.00,44.00,16.60,0.00,0.50,11101.00,-5.40
62.59,13440.00,193.60,197.10,2721.30,45.30,14.90,0.00,0.50,11028.00,-5.70
62.61,13441.00,192.70,195.50,2721.80,41.50,13.30,0.10,0.50,10956.00,-6.20
62.63,13442.00,192.10,195.40,2723.50,35.00,11.20,0.20,0.50,10897.00,-7.10
62.65,13443.00,192.80,193.00,2723.70,35.40,8.80,0.30,0.50,10849.00,-8.00
62.66,13444.00,191.40,190.00,2725.60,37.40,7.00,0.40,0.50,10767.00,-8.80
62.68,13446.00,192.30,187.10,2725.90,35.50,5.70,1.30,0.50,10662.00,-9.20
62.70,13447.00,188.80,189.20,2727.80,34.50,7.90,2.30,0.50,10597.00,-9.10
62.72,13448.00,187.70,191.30,2727.80,43.00,9.00,1.70,0.50,10546.00,-8.80
62.74,13449.00,190.00,190.80,2729.90,53.90,8.50,1.80,0.50,10484.00,-8.40
62.76,13449.00,188.70,190.80,2729.90,58.80,10.20,2.10,0.50,10449.00,-8.30
62.78,13450.00,187.70,193.30,2731.70,63.40,12.80,2.10,0.50,10393.00,-8.60
62.80,13451.00,186.80,192.60,2731.90,69.30,13.40,1.80,0.50,10316.00,-9.00
62.82,13452.00,187.50,193.00,2733.80,72.50,13.60,2.00,0.50,10257.00,-9.40
62.84,13453.00,184.80,192.00,2734.10,74.50,14.40,1.70,0.50,10218.00,-9.70
62.86,13454.00,186.10,191.80,2735.80,76.80,14.30,1.50,0.50,10156.00,-9.70
62.88,13455.00,184.10,191.50,2736.10,77.40,14.20,1.90,0.50,10107.00,-9.30
62.90,13456.00,183.70,190.90,2737.70,77.60,14.00,2.40,0.50,10061.00,-8.60
62.92,13457.00,182.70,190.60,2738.20,78.60,13.20,2.10,0.50,10011.00,-7.80
62.94,13458.00,182.60,188.80,2739.80,79.20,12.30,2.00,0.50,9964.00,-7.30
62.96,13459.00,181.90,188.80,2740.20,80.50,11.70,2.50,0.50,9932.00,-7.20
62.98,13460.00,181.90,187.20,2741.80,83.00,11.60,2.30,0.50,9918.00,-7.60
63.00,13461.00,181.30,187.20,2742.20,85.70,11.90,2.50,0.50,9896.00,-8.40
63.02,13462.00,180.60,185.80,2744.00,90.10,12.70,2.80,0.50,9836.00,-9.60
63.04,13463.00,180.20,186.40,2744.30,93.30,13.40,2.60,0.50,9805.00,-10.60
63.06,13464.00,178.60,184.90,2746.10,96.80,14.50,3.10,0.50,9757.00,-11.50
63.08,13465.00,178.60,185.20,2746.30,99.20,15.30,2.90,0.50,9758.00,-12.10
63.10,13466.00,176.90,183.00,2748.00,101.50,16.00,3.20,0.50,9692.00,-12.30
63.12,13467.00,177.20,183.20,2748.20,102.30,16.00,3.10,0.50,9655.00,-12.20
63.14,13468.00,173.70,180.60,2750.20,101.70,15.70,3.20,0.50,9652.00,-11.80
63.16,13469.00,174.80,180.60,2750.20,101.00,14.50,2.80,0.50,9621.00,-11.40
63.18,13470.00,173.30,178.00,2752.10,100.80,13.50,2.80,0.50,9602.00,-11.00
63.20,13471.00,173.60,177.40,2752.30,98.30,12.50,2.90,0.50,9605.00,-10.60
63.23,13472.00,171.10,176.30,2754.00,95.60,11.80,2.80,0.50,9563.00,-10.40
63.25,13473.00,171.40,175.00,2754.50,93.00,9.90,2.80,0.50,9537.00,-10.20
63.27,13474.00,169.90,173.40,2755.90,90.10,8.80,2.60,0.50,9484.00,-9.90
63.29,13476.00,169.90,172.00,2756.60,87.40,7.90,2.60,0.50,9470.00,-9.80
63.31,13477.00,168.80,171.10,2757.80,84.80,7.90,2.60,0.50,9455.00,-9.80
63.33,13477.00,168.00,170.00,2758.80,83.50,7.20,2.50,0.50,9421.00,-9.90
63.35,13478.00,167.70,168.60,2759.70,81.90,6.80,2.60,0.50,9407.00,-10.10
63.38,13479.00,166.40,167.00,2761.10,81.40,6.10,2.50,0.50,9401.00,-10.30
63.40,13480.00,165.60,165.70,2761.60,76.80,6.30,2.20,0.50,9355.00,-10.60
63.42,13481.00,164.60,165.60,2763.20,73.80,5.60,1.90,0.50,9330.00,-10.70
63.44,13482.00,164.80,162.20,2763.40,69.20,5.00,1.80,0.50,9289.00,-10.60
63.46,13483.00,163.10,161.80,2765.30,63.40,4.40,1.60,0.50,9252.00,-9.80
63.49,13484.00,161.60,160.80,2765.80,55.60,4.20,1.60,0.50,9189.00,-8.50
63.51,13485.00,161.10,159.10,2767.10,50.80,3.30,1.40,0.50,9149.00,-6.70
63.53,13486.00,161.20,157.00,2767.90,47.40,2.60,1.30,0.50,9085.00,-4.80
63.56,13487.00,160.30,156.00,2768.90,43.30,2.70,1.30,0.50,9018.00,-3.20
63.58,13488.00,160.30,155.60,2770.40,41.40,3.50,1.30,0.50,8959.00,-1.90
63.60,13489.00,159.80,156.10,2770.60,42.10,3.60,1.20,0.50,8904.00,-1.20
63.62,13490.00,161.10,155.90,2772.40,43.40,4.50,1.10,0.50,8872.00,-1.10
63.65,13491.00,159.70,156.00,2772.90,44.50,5.50,1.00,0.50,8832.00,-1.30
63.67,13492.00,160.60,156.70,2774.20,46.50,6.40,0.90,0.50,8808.00,-1.90
63.69,13493.00,159.90,156.90,2775.00,48.10,6.70,0.90,0.50,8783.00,-2.60
63.72,13494.00,159.50,156.70,2776.00,49.80,7.70,0.80,0.50,8752.00,-3.50
63.74,13495.00,160.20,156.90,2777.50,51.60,8.00,0.80,0.50,8711.00,-4.70
63.76,13496.00,159.00,157.40,2777.80,52.80,8.80,0.70,0.50,8701.00,-5.90
63.78,13497.00,159.00,156.50,2779.60,52.70,9.00,0.80,0.50,8662.00,-6.90
63.81,13498.00,158.20,156.70,2780.00,52.10,8.80,0.90,0.50,8668.00,-7.30
63.83,13499.00,157.30,155.50,2781.30,49.40,7.90,0.90,0.50,8651.00,-6.90
63.85,13500.00,156.20,154.10,2782.40,44.90,6.70,0.90,0.50,8652.00,-5.20
63.88,13501.00,156.00,151.70,2783.00,40.70,4.90,0.90,0.50,8649.00,-3.00
63.90,13502.00,154.80,149.70,2784.50,37.30,3.60,0.90,0.50,8602.00,-0.90
63.92,13503.00,156.60,147.10,2785.00,35.00,2.80,0.90,0.50,8532.00,0.60
63.95,13504.00,155.50,146.40,2786.60,33.90,2.90,0.90,0.50,8483.00,1.20
63.97,13505.00,156.70,145.70,2787.40,35.60,3.50,0.90,0.50,8440.00,1.00
63.99,13506.00,156.40,146.30,2788.20,36.20,4.30,0.90,0.50,8395.00,0.60
64.02,13507.00,156.00,147.20,2789.50,38.00,5.90,0.80,0.50,8370.00,0.10
64.04,13509.00,156.90,148.00,2790.00,41.20,6.10,0.70,0.50,8336.00,-0.30
64.06,13509.00,156.40,148.90,2791.70,42.10,8.50,0.80,0.50,8349.00,-0.70
64.09,13510.00,156.10,150.60,2792.10,45.30,8.80,0.60,0.50,8325.00,-1.00
64.11,13511.00,156.20,152.10,2793.50,48.60,10.10,0.70,0.50,8291.00,-1.40
64.13,13512.00,156.40,154.00,2794.50,51.10,10.60,0.70,0.50,8248.00,-1.70
64.16,13513.00,155.00,155.00,2795.20,54.20,11.80,0.70,1.00,8238.00,-1.80
64.18,13514.00,157.30,156.10,2796.90,59.30,11.70,0.80,0.50,8217.00,-1.60
64.20,13515.00,154.90,156.90,2797.10,60.40,12.90,0.70,0.50,8215.00,-1.10
64.23,13516.00,155.50,157.30,2798.70,61.60,12.60,0.80,0.50,8206.00,0.00
64.25,13517.00,155.00,157.50,2799.50,62.30,12.30,0.70,0.50,8202.00,1.20
64.28,13518.00,155.40,157.50,2800.30,62.20,10.50,0.70,0.50,8204.00,2.20
64.30,13519.00,155.60,156.10,2801.90,63.30,10.10,0.80,0.50,8211.00,2.70
64.32,13520.00,156.60,156.50,2802.10,64.20,9.20,0.70,0.50,8198.00,2.40
64.35,13521.00,156.30,156.90,2803.80,65.50,10.80,0.70,0.50,8191.00,1.10
64.37,13522.00,157.00,156.80,2804.50,70.60,10.80,0.70,0.50,8209.00,-0.30
64.39,13523.00,156.50,157.50,2805.60,69.80,14.70,0.80,0.50,8207.00,-1.70
64.42,13524.00,156.10,158.30,2806.90,77.60,15.00,0.80,0.50,8188.00,-2.90
64.44,13525.00,156.40,158.00,2807.40,77.20,17.70,0.80,0.50,8186.00,-3.60
64.46,13526.00,155.00,159.00,2809.00,79.80,18.80,0.80,0.50,8171.00,-3.90
64.49,13527.00,155.60,158.90,2809.50,81.50,20.10,0.70,0.50,8152.00,-3.90
64.51,13528.00,154.90,158.90,2810.80,83.30,20.80,0.80,0.50,8155.00,-3.60
64.53,13529.00,154.40,159.00,2811.90,82.70,22.70,0.70,0.50,8133.00,-3.10
64.56,13530.00,153.80,159.10,2812.50,84.90,22.30,0.60,0.50,8142.00,-2.60
64.58,13531.00,155.10,158.10,2814.20,83.50,22.80,0.50,0.50,8089.00,-2.20
64.60,13532.00,153.20,158.80,2814.50,85.60,22.40,0.60,0.50,8091.00,-2.30
64.63,13533.00,154.20,158.40,2815.90,83.90,23.30,0.50,0.50,8077.00,-2.70
64.65,13534.00,153.50,157.90,2816.90,86.30,22.70,0.50,0.50,8085.00,-3.10
64.68,13535.00,153.40,157.70,2817.70,84.30,23.00,0.40,0.50,8076.00,-3.20
64.70,13536.00,152.90,158.00,2819.10,83.80,22.80,0.40,0.50,8072.00,-3.00
64.72,13537.00,152.60,156.90,2819.60,81.80,22.90,0.50,0.50,8044.00,-2.40
64.75,13538.00,152.00,157.40,2821.00,82.70,22.90,0.40,0.50,8039.00,-1.90
64.77,13539.00,152.10,157.10,2821.80,82.00,22.80,0.20,0.50,8026.00,-1.50
64.80,13540.00,153.00,156.90,2822.80,77.60,23.30,0.10,0.50,8027.00,-1.50
64.82,13541.00,151.50,156.20,2824.20,78.30,22.50,0.00,0.50,8023.00,-1.90
64.84,13542.00,152.60,157.10,2824.70,71.90,22.10,0.00,0.50,8001.00,-2.40
64.87,13543.00,151.50,155.80,2826.10,71.80,21.60,0.00,0.50,7993.00,-2.70
64.89,13544.00,151.60,156.30,2827.00,70.50,20.60,0.00,0.50,7985.00,-2.80
64.92,13545.00,150.80,155.80,2827.80,70.60,21.00,0.00,0.50,7968.00,-2.80
64.94,13546.00,151.70,155.90,2829.20,71.50,21.00,0.00,0.50,7975.00,-2.90
64.96,13547.00,150.00,155.20,2829.70,72.00,21.60,0.00,0.50,7975.00,-3.20
64.99,13548.00,150.90,155.20,2831.10,71.10,21.10,0.00,0.50,7975.00,-3.70
65.01,13549.00,150.10,154.40,2832.20,69.80,21.00,0.00,0.50,7979.00,-4.10
65.04,13550.00,149.80,154.60,2832.80,70.90,20.70,0.00,0.50,7984.00,-4.30
65.06,13551.00,149.40,153.50,2834.60,71.00,21.60,0.00,0.50,7971.00,-4.60
65.09,13552.00,149.10,153.90,2834.90,75.60,22.80,0.00,0.50,7970.00,-4.70
65.11,13553.00,148.60,153.30,2836.20,75.70,24.30,0.00,0.50,7986.00,-4.70
65.14,13554.00,147.80,153.20,2837.40,77.80,24.90,0.00,0.50,7983.00,-4.60
65.16,13555.00,148.10,152.50,2837.80,76.20,24.80,0.00,1.00,7973.00,-4.40
65.19,13556.00,147.00,152.60,2839.40,74.90,24.30,0.00,1.00,8030.00,-4.00
65.21,13557.00,146.90,151.90,2840.00,74.00,23.60,0.00,1.60,8048.00,-3.50
65.23,13558.00,146.40,151.70,2841.10,74.00,23.20,0.00,2.60,8149.00,-3.10
