Time,Dist,Vfront,Vrear,LapMeter,F_Susp,R_Susp,F_Brake,Throttle,RPM ECU,Bike_Acc
27.909,12096,222.3,229.9,1354.3,18.5,15.1,0,100,12190,3.4
27.926,12096,221.4,230.5,1354.8,18.8,15.4,0,100,12204,2.8
27.942,12097,220.5,231.6,1356.7,19.1,15.1,0,100,12249,2.2
27.959,12098,222.5,231.3,1356.7,19.5,14.8,0,100,12304,1.8
27.975,12099,222.4,232,1358.3,19.6,14.3,0,100,12304,1.6
27.991,12101,221.8,232.4,1359.2,18,14,0,100,12241,1.5
28.008,12101,221.8,232.6,1360.1,16.3,13.1,0,100,12403,1.6
28.024,12102,222.3,233.3,1361.6,15.1,11.9,0,100,12474,1.8
28.041,12103,221.9,236,1361.6,13.5,10.3,0,100,12519,2.2
28.058,12104,222.2,236,1363.5,12.5,9.3,0,100,12486,2.7
28.074,12105,222.5,236.1,1364.1,10.9,8.4,0,100,12542,3.5
28.091,12106,222.4,236.8,1365.3,9.7,7.7,0,100,12560,4.3
28.107,12107,222.3,237.4,1366.6,8.7,7.4,0,100,12584,4.9
28.123,12108,223.1,237,1367,8.4,7,0,100,12576,5.5
28.139,12109,223.9,237.6,1368.7,8.2,7,0,100,12614,5.9
28.156,12110,223.6,237.8,1369.1,8.5,7.4,0,100,12558,5.9
28.173,12111,224.2,236.8,1370.3,8.7,8.2,0,100,12499,5.9
28.189,12112,225,236.1,1371.6,9.2,8.9,0,100,12511,5.7
28.205,12113,225.2,236.7,1372,9.7,9.7,0,100,12529,5.5
28.221,12114,224.4,237.1,1374.1,10.6,10.3,0,100,12531,5.2
28.238,12115,225.9,236,1374.1,11.3,11.1,0,100,12517,4.9
28.254,12116,226.3,236.4,1375.6,12.1,11.5,0,100,12540,4.7
28.27,12117,225.9,236.9,1376.6,12.9,11.7,0,100,12548,4.4
28.286,12118,225.8,237,1377.2,14,11.8,0,100,12601,4.1
28.303,12119,227.3,237.2,1379.1,15.2,11.9,0,100,12562,3.9
28.318,12120,227.2,237.8,1379.1,15.7,12,0,100,12592,3.5
28.334,12121,226.6,237.6,1380.6,16.2,12,0,100,12602,3.2
28.351,12122,227.3,238,1381.6,16.9,11.9,0,100,12658,2.8
28.367,12123,228.2,238.7,1382.2,17.6,11.9,0,100,12620,2.5
28.383,12124,227.8,239.4,1384.1,16.9,11.8,0,100,12624,2.2
28.399,12125,226.8,238.8,1384.1,16.3,11.5,0,100,12661,2.1
28.415,12126,227.8,239.5,1385.7,15.6,10.9,0,100,12784,2.3
28.431,12127,228.3,241.1,1386.7,14.8,10.2,0,100,12771,2.6
28.447,12128,227.8,242,1387.3,13.7,9.5,0,100,12810,3
28.463,12130,227.3,241.2,1389.2,12.7,8.9,0,100,12831,3.5
28.479,12131,228.7,242.2,1389.2,12,8.5,0,100,12846,4
28.495,12131,228.8,242.8,1390.7,11.1,8.2,0,100,12856,4.4
28.511,12132,228.3,242.7,1391.7,10.9,8.2,0,100,12849,4.8
28.527,12133,228.4,242.4,1392.4,10.4,8.1,0,100,12864,5
28.543,12135,230,242.9,1394.3,10.4,8.3,0,100,12816,5.1
28.559,12135,230.1,243.3,1394.3,10.8,8.7,0,100,12899,4.9
28.575,12136,229.7,242.5,1395.8,11.8,9.2,0,100,12823,4.6
28.591,12137,230.4,241.9,1396.8,12.5,10.1,0,100,12820,4.1
28.607,12138,231.3,242.2,1397.4,13.2,11.1,0,100,12786,3.7
28.623,12140,231.2,242.9,1399.4,13.3,11.7,0,100,12864,3.4
28.638,12140,230.1,242.1,1399.4,13.6,11.8,0,100,12843,3.3
28.654,12141,231,243,1400.9,13.4,11.7,0,100,12899,3.3
28.67,12142,231.7,243.9,1401.9,13.4,11.4,0,100,12904,3.3
28.686,12144,231.5,244.2,1402.6,13.9,11,0,100,12980,3.3
28.702,12144,231,243.6,1404.5,14.3,10.8,0,100,12924,3.3
28.718,12145,231.8,244.4,1404.5,14.7,10.6,0,100,12909,3.2
28.733,12146,232.4,244.8,1406.2,15.3,10.6,0,99,12979,2.9
28.749,12147,232.4,244.5,1407.1,15.6,10.6,0,92.1,12928,2.5
28.765,12149,232,244.1,1407.5,15.8,10.6,0,79.1,12924,1.9
28.781,12149,232.8,244.5,1409.6,16.2,10.7,0,56.5,12767,1.1
28.796,12150,233.1,243.3,1409.6,16.2,11,0,34.6,12582,0.3
28.812,12151,233,240.5,1410.9,17.4,11.3,0,16.2,12281,-0.6
28.828,12153,232.6,237.8,1412.2,19.4,11.5,0,4.7,12078,-1.4
28.843,12153,232.5,236.8,1412.6,23.1,11.5,0,1.6,11778,-2.3
28.859,12154,232.9,235.8,1414.5,25.8,11.6,0,1,11608,-3
28.875,12155,232.5,235.2,1414.8,29,11.7,0,0.5,11413,-3.6
28.891,12156,231.7,233.8,1416.2,32.1,12,0,0.5,11355,-4.1
28.906,12157,231.4,232.3,1417.5,34.9,12.2,0,0.5,11298,-4.5
28.922,12158,232.5,230.9,1417.5,37.5,11.9,0,0.5,11255,-4.9
28.938,12159,231.6,231,1419.4,39.3,12.1,0,0.5,11230,-5.1
28.954,12160,230.4,231.3,1420,40.5,12.1,0,0.5,11189,-5.4
28.969,12162,230.3,230.7,1420.9,41.3,11.8,0,0.5,11114,-5.5
28.986,12162,231,229.4,1422.6,42.1,11.1,0,0.5,11061,-5.8
29.001,12163,230.2,229.4,1422.6,41.9,10.9,0,0.5,10998,-6.2
29.017,12164,228.7,228.8,1424.5,41.8,10.3,0,0.5,10952,-7
29.033,12165,229.5,227.8,1425.2,41.7,9.7,0,0.5,10898,-8.4
29.049,12166,229.8,227.3,1426.1,42,9.5,0,0.5,10838,-10
29.065,12167,228.9,227.2,1427.7,42.1,9.5,0.1,0.5,10778,-11.9
29.081,12168,227.3,226.7,1427.7,42.8,9.5,0.1,0.5,10753,-14.5
29.097,12170,228.4,226.8,1429.6,42.9,9.7,0.5,0.5,10717,-16.6
29.113,12171,227.2,227,1430.2,43.8,9.9,1.1,0.5,10668,-18.6
29.129,12171,224.9,226.3,1431.1,45.4,9.6,1.6,0.5,10647,-19.9
29.145,12172,222.5,225.1,1432.8,47.8,9.2,1.9,0.5,10614,-20.5
29.162,12173,223,225.1,1432.8,51.7,8.7,2.1,0.5,10563,-20.5
29.178,12175,221.1,223.4,1434.9,56.1,8.1,2.8,0.5,10520,-19.6
29.194,12176,219.4,223,1435.3,59.5,7.6,3.3,0.5,10469,-18.5
29.211,12176,218.5,222.9,1436.5,63.4,7.1,3.8,0.5,10418,-16.9
29.228,12177,217.4,221.9,1437.7,68.4,6.2,4,0.5,10367,-15.3
29.245,12178,215.9,220.5,1438,70,5.5,4.1,0.5,10243,-13.9
29.262,12179,215.5,220.6,1440,72.9,4.6,4.3,0.5,10052,-12.5
29.279,12181,215.4,219.9,1440,74.5,3.7,5,0.5,9863,-11.7
29.296,12182,214.3,220.3,1441.9,76.4,3.2,4.5,0.5,9666,-11.4
29.313,12182,214.4,221.1,1442.5,77.9,3.1,4.6,0.5,9397,-11.5
29.33,12183,213.9,221.2,1443.5,78.6,3.2,4.8,0.5,9248,-11.8
29.347,12184,212.3,220.5,1444.9,79.7,3.2,5,0.5,9056,-12.2
29.364,12185,211.4,219.6,1445.1,81.2,2.9,4.9,0.5,8861,-12.4
29.381,12187,211.2,216.1,1447.2,82.2,2.7,4.8,0.5,8676,-12.2
29.399,12188,210.7,217,1447.2,83.4,2.3,4.6,0.5,8535,-11.6
29.416,12188,209,217.9,1448.9,83,2.3,4.6,0.5,8368,-10.7
29.434,12189,207.7,217,1449.5,82.2,2.4,4.6,0.5,8210,-9.9
29.451,12190,207.2,216.9,1450.7,83.2,2,4.7,0.5,8153,-9.3
29.469,12191,207.5,215.2,1451.9,84.5,2,4.8,0.5,8177,-9.3
29.487,12192,207.6,211,1452.5,86.3,2.3,4.9,0.5,8343,-9.9
29.504,12193,207,208.9,1454.2,88.4,2.4,4.9,0.5,8420,-11
29.522,12195,206.6,205.4,1454.2,90.5,2.3,4.7,0.5,8411,-12.2
29.539,12195,205.5,204.7,1456.2,91.5,2.6,4.9,0.5,8417,-13.3
29.558,12196,203.5,204.8,1456.4,92.7,2.5,4.7,0.5,8430,-14
29.576,12197,203.1,203.3,1458.1,92.7,2.4,4.6,0.5,8408,-14.1
29.593,12198,202.1,202.3,1458.7,93.1,2,4.7,0.5,8452,-13.7
29.611,12199,201.2,200.6,1459.9,93.3,1.6,4.7,0.5,8452,-13
29.63,12200,200.3,198.7,1460.9,93,1.1,4.6,0.5,8459,-12.1
29.648,12201,198.9,197.1,1461.8,93,0.8,4.7,0.5,8478,-11
29.666,12203,198.4,195.4,1463.2,93.3,0.6,4.7,0.5,8475,-10.1
29.685,12204,198.9,194.4,1463.4,93.7,0.5,4.7,0.5,8478,-9.4
29.703,12205,196.6,192.5,1465.5,94,0.6,4.8,0.5,8476,-9
29.722,12205,197.7,192.5,1465.5,94.7,0.5,4.7,0.5,8472,-9.1
29.74,12206,195.9,190.7,1467.4,95.1,0.7,4.7,0.5,8466,-9.7
29.759,12207,196.4,190.6,1467.6,96.6,0.7,4.6,0.5,8458,-10.7
29.778,12208,195.9,189,1469.1,97.3,0.9,4.6,0.5,8438,-11.8
29.796,12209,193.7,189.4,1469.7,97.8,1.1,4.5,0.5,8449,-13.1
29.815,12210,193.9,188.9,1471.2,98.1,1.3,4.5,0.5,8427,-13.9
29.834,12211,192.8,187.9,1472,98.7,1.1,4.6,0.5,8422,-14.4
29.853,12212,191.5,187,1473.3,98.6,1,4.6,0.5,8391,-14.2
29.872,12213,189.9,186,1474.1,98.1,0.7,4.7,0.5,8387,-13.5
29.891,12214,188.8,184.6,1475.1,97.9,0.6,4.7,0.5,8380,-12.1
29.911,12216,188.5,182.5,1476.1,97.7,0.3,4.8,0.5,8380,-10.5
29.93,12217,187.3,180.5,1477,97.4,0.3,4.8,0.5,8373,-9.3
29.95,12218,186.7,179,1478.3,97.4,0.3,4.7,0.5,8364,-8.6
29.969,12219,186.8,178.1,1479,98,0.6,4.7,0.5,8376,-8.4
29.989,12220,186.3,177.4,1480.3,98.3,0.6,4.6,0.5,8363,-8.9
30.009,12221,185.8,177.3,1481.1,99.2,0.8,4.6,0.5,8390,-9.8
30.028,12221,184.9,176.2,1482.4,99.5,0.7,4.5,0.5,8400,-10.7
30.048,12222,184.6,175.7,1483.2,99.5,0.8,4.5,0.5,8373,-11.5
30.068,12223,182.2,175,1484.5,99.2,0.7,4.5,0.5,8377,-11.8
30.088,12224,182.7,174.3,1485.2,99.2,0.5,4.4,0.5,8359,-11.4
30.108,12225,181.3,172.8,1486.5,99,0.4,4.3,0.5,8352,-10.5
30.128,12226,180.3,171.8,1487.2,98.6,0.5,4.3,0.5,8362,-9.3
30.148,12227,179.1,170.6,1488.5,98.1,0.4,4.3,0.5,8380,-7.9
30.169,12228,179,168.8,1489.2,98,0.3,4.2,0.5,8378,-6.8
30.189,12229,179,166.9,1490.5,98,0.4,4.2,0.5,8378,-6.1
30.209,12230,178.9,166.1,1491.2,98,0.6,4.2,0.5,8380,-6
30.23,12231,177.7,166.1,1492.5,97.9,1.3,4,0.5,8368,-6.4
30.251,12232,177.9,167.6,1493.5,98.4,1.5,3.9,0.5,8369,-7.3
30.271,12233,177.5,168.1,1494.4,98.8,2.1,3.8,0.5,8339,-8.1
30.292,12234,176.9,169.4,1495.5,99.2,2.4,3.7,0.5,8330,-8.9
30.313,12235,175.8,170.4,1496.5,99.1,2.8,3.6,0.5,8352,-9.5
30.333,12237,174.6,171,1497.7,98.3,2.7,3.5,0.5,8341,-9.8
30.354,12238,174.4,170.7,1498.4,98.5,2.7,3.3,0.5,8350,-9.8
30.376,12239,174.1,170,1499.9,97.1,2.5,3.3,0.5,8344,-9.5
30.396,12240,171.6,170.3,1500.4,94.9,3.2,3.2,0.5,8353,-9
30.418,12241,172.5,170.4,1501.8,93.8,2.7,3.1,0.5,8372,-8.7
30.439,12242,171,167.8,1502.3,92.4,2.5,3,0.5,8374,-8.6
30.46,12242,171.6,168.2,1503.9,90.6,2.5,3.1,0.5,8363,-8.8
30.481,12243,169.6,167.6,1504.2,90.2,2.9,3.1,0.5,8376,-9.3
30.503,12244,170,167.5,1506.1,89.8,2.9,3.3,0.5,8379,-9.7
30.524,12245,168.1,167.9,1506.3,89.6,3.2,3.2,0.5,8375,-9.5
30.546,12246,168.4,166.5,1508,89.6,2.8,3.4,0.5,8410,-8.5
30.568,12247,166.6,165.9,1508.7,89,2.8,3.3,0.5,8409,-6.9
30.59,12248,165.7,164.9,1509.8,88,2.3,3.2,0.5,8417,-5.4
30.613,12249,165.7,163.5,1510.7,87.6,2.3,3,0.5,8413,-4.1
30.634,12250,166.4,162.3,1511.7,87.8,2,2.8,0.5,8435,-3.8
30.656,12251,166.1,161.6,1513,87.4,3,2.8,0.5,8418,-4.4
30.678,12253,165.7,162.6,1513.5,87.7,3.6,2.7,0.5,8410,-5.5
30.701,12254,165.1,164,1515.4,88,4.5,2.8,0.5,8434,-6.6
30.723,12255,164.6,163.3,1515.4,88.3,4.6,2.5,0.5,8448,-7.4
30.745,12255,163.7,163.6,1517.1,87.4,4.7,2.6,0.5,8437,-7.7
30.767,12256,163,162.4,1517.6,86.8,4.5,2.4,0.5,8431,-7.6
30.789,12257,162.6,161.6,1519,86.2,4.4,2.4,0.5,8435,-7.2
30.812,12258,161.7,161.4,1520,85.6,4.6,2.5,0.5,8423,-6.8
30.835,12259,161.7,161.3,1520.8,85.4,4.7,2.6,0.5,8425,-6.4
30.858,12260,160.4,160.8,1522.1,85.1,4.7,2.6,0.5,8408,-6.1
30.88,12261,161,161.2,1522.6,84.6,4.7,2.5,0.5,8395,-5.9
30.903,12263,159.1,159.6,1524.4,84.8,4.7,2.4,0.5,8398,-5.8
30.926,12263,160.1,159.3,1524.9,84.3,4.7,2.4,0.5,8400,-5.9
30.949,12264,158.4,159.4,1526.2,84.2,4.9,2.5,0.5,8380,-6.1
30.972,12265,158.7,159,1527.1,84.5,4.9,2.4,0.5,8360,-6.4
30.995,12266,158.2,158.6,1527.9,84.5,5.3,2.4,0.5,8349,-6.8
31.018,12267,157,159.5,1529.5,84.5,5.5,2.3,0.5,8326,-7.2
31.041,12268,156.7,158,1529.7,84.5,5.5,2.3,0.5,8334,-7.5
31.064,12269,156.6,158.1,1531.4,84.2,5.5,2.1,0.5,8329,-7.4
31.088,12270,155.4,157.5,1532.1,82.7,5.5,2.2,0.5,8340,-6.9
31.112,12271,154.4,156.7,1533.2,81.8,5.3,2.2,0.5,8340,-6.2
31.136,12272,154.7,155.5,1534.5,79.7,4.6,2.3,0.5,8365,-5
31.159,12273,152.8,155.2,1534.8,78.3,4.3,2.1,0.5,8374,-3.7
31.183,12274,154.3,153.2,1536.6,77.1,3.8,2.2,0.5,8370,-2.3
31.207,12275,152.7,152.9,1537.1,75.7,3.7,2,0.5,8352,-1.2
31.231,12276,153.2,152.3,1538.3,75.1,3.6,2,0.5,8360,-0.2
31.254,12277,153.3,151.8,1539.4,75.1,3.8,1.9,0.5,8350,0.3
31.278,12278,153.4,151.2,1539.9,75,4.2,1.7,0.5,8338,0.3
31.302,12279,153.2,152.5,1541.7,75.8,5.1,1.6,0.5,8338,-0.5
31.326,12280,154,152.8,1542.1,76.7,6.2,1.5,0.5,8319,-2.1
31.35,12281,153.3,154.2,1543.4,78.3,8.1,1.5,0.5,8310,-3.6
31.374,12282,153.2,154.6,1544.5,80.7,9,1.4,0.5,8300,-5
31.398,12283,152.7,156.1,1545.1,80.8,10.7,1.4,0.5,8292,-5.7
31.421,12284,151.6,155.7,1546.8,81.9,11.1,1.3,0.5,8284,-5.8
31.446,12285,151.2,156.3,1547.3,80.8,11.7,1.4,0.5,8279,-5.3
31.47,12286,150.5,156,1548.5,80.7,11.7,1.4,0.5,8267,-4.6
31.494,12287,150.8,155.8,1549.6,80.9,11.3,1.4,0.5,8282,-4
31.518,12288,149.2,155.5,1550.2,81.1,11.2,1.3,0.5,8270,-3.8
31.543,12289,151,155.8,1551.8,82.1,11.2,1.4,0.5,8287,-3.9
31.567,12290,149.1,155,1552.3,83.1,11,1.4,0.5,8294,-4.2
31.592,12291,149.2,154.8,1553.5,83.3,11.3,1.5,0.5,8287,-4.4
31.616,12292,148.8,154.7,1554.7,85.7,10.6,1.5,0.5,8266,-4.6
31.641,12293,148.4,154.5,1555.2,85.6,11.4,1.6,0.5,8276,-4.8
31.666,12294,147.5,153.9,1556.8,87.2,11.1,1.5,0.5,8287,-5
31.69,12295,148.2,154,1557.4,87.8,11.9,1.5,0.5,8277,-5
31.715,12296,147.1,153.7,1558.5,88,11.4,1.5,0.5,8303,-4.7
31.74,12297,146,152.5,1559.9,87.4,11.8,1.4,0.5,8300,-4.1
31.765,12298,146.2,152.4,1560.4,87.7,10.9,1.4,0.5,8285,-3.5
31.79,12299,145.5,152.2,1561.7,86.4,11.7,1.4,0.5,8273,-3.2
31.815,12300,146.3,151.7,1562.8,88.9,11.5,1.3,0.5,8267,-3.3
31.84,12301,145,150.9,1563.4,90.3,13.6,1.2,0.5,8275,-3.9
31.865,12302,145.3,151.4,1564.9,92.2,14.1,1.1,0.5,8271,-4.6
31.891,12303,144.5,150.6,1565.7,93,17.5,1,0.5,8265,-5.1
31.916,12304,144.5,150.6,1566.6,93.2,17.1,0.8,0.5,8265,-5.1
31.941,12305,142.2,149,1568.2,88.8,19.5,0.8,0.5,8264,-4.6
31.967,12306,143.8,149.3,1568.6,87.8,17.6,0.6,0.5,8258,-3.7
31.993,12307,142.3,148.2,1569.8,82,17.9,0.6,0.5,8267,-2.9
32.018,12308,142.9,147.7,1571.1,82,15.4,0.5,0.5,8255,-2.2
32.044,12309,141.7,147,1571.5,77.3,15.9,0.5,0.5,8262,-2
32.069,12310,142.7,147.6,1573,79.9,15.1,0.4,0.5,8249,-2
32.095,12311,142.1,147.1,1573.9,77.9,15.9,0.5,0.5,8234,-1.9
32.121,12312,141.7,147.2,1574.5,78.1,15.6,0.3,0.5,8241,-1.6
32.146,12313,141.2,146.3,1576.1,75.6,16.1,0.5,0.5,8247,-1.1
32.173,12314,141.4,146.3,1576.8,75.2,15.4,0.1,0.5,8257,-1
32.198,12316,142.6,145.2,1577.6,71.3,16.5,0,0.5,8250,-1.4
32.224,12316,141.3,145.5,1579.3,71,16.6,0,0.5,8266,-2.1
32.25,12317,141.3,144.7,1579.9,68.8,17.9,0,0.5,8250,-2.9
32.276,12318,140.3,145,1580.8,69.6,18,0,0.5,8230,-3.5
32.302,12319,141.8,143.9,1582.4,68.4,19.2,0,0.5,8236,-3.7
32.328,12320,139.8,144,1582.7,69.6,19.1,0,0.5,8245,-3.6
32.354,12321,139.9,143.2,1583.9,67.5,20.2,0,0.5,8241,-3.5
32.38,12322,139,143.5,1585.2,68.4,19.6,0,0.5,8236,-3.4
32.406,12323,139.8,142.6,1585.8,68.3,20.3,0,0.5,8245,-3.3
32.433,12324,138.8,142.3,1587,68.6,20,0,0.5,8225,-3.4
32.459,12325,138.6,141.3,1588.3,69.8,21.1,0,0.5,8233,-3.6
32.486,12326,138,141.6,1588.9,69.6,21.4,0,0.5,8217,-3.9
32.512,12327,138,140.9,1590.1,73,22.7,0,0.5,8210,-4.3
32.538,12328,138.1,141.1,1591.4,71.6,23.7,0,0.5,8195,-4.7
32.565,12329,136.9,139.4,1591.9,74,24.5,0,0.5,8188,-4.9
32.592,12330,136.6,139.6,1593.2,71,24.4,0,0.5,8163,-4.8
32.618,12331,135.4,139,1594.5,74.7,25,0,0.5,8163,-4.6
32.646,12332,136,139.3,1595.1,70.8,25.6,0,0.5,8150,-4.4
32.673,12333,134.8,138.2,1596.1,76.3,25.7,0,0.5,8106,-4.3
32.699,12334,135.8,138,1597.4,68.8,25.6,0,0.5,8133,-4.1
32.726,12335,133.7,137.2,1598,72.9,24.4,0,0.5,8070,-3.9
32.754,12336,134.4,136.9,1599.2,65,23.8,0,0.5,8078,-3.9
32.781,12337,132.1,136.9,1600.7,72.3,23,0,0.5,8052,-4
32.809,12338,134.1,136.8,1601.2,68.2,25.1,0,0.5,8049,-4.2
32.836,12339,132.4,136.3,1602.2,74.7,25.1,0,0.5,8014,-4.4
32.864,12340,132.6,136.2,1603.6,71.4,27,0,0.5,8007,-4.2
32.891,12341,131.9,135.5,1604.3,73.5,24.5,0,0.5,7974,-3.9
32.919,12342,131.3,134.5,1605.1,68.6,25.7,0,0.5,7990,-3.6
32.947,12343,131,134.8,1606.6,69.4,22.9,0,0.5,7934,-3.4
32.974,12344,130.7,134,1607.4,67.6,23.9,0,0.5,7953,-3.2
33.003,12345,131,134.6,1608,70.4,22,0,0.5,7911,-3
33.031,12346,129.7,133.7,1609.4,67,23.2,0,0.5,7884,-2.9
33.059,12347,130.9,134.3,1610.8,67.4,21.3,0,0.5,7893,-3
33.087,12348,129.4,133,1611.2,66.8,22.3,0,1,7876,-3.1
33.115,12349,129.6,133.8,1612.4,67.9,21.6,0,1,7895,-3.2
33.143,12350,128.3,132,1613.8,68.6,24,0,1,7849,-3.3
33.172,12351,129,133.4,1614.6,71.5,22.9,0.1,1,7885,-3.2
33.2,12352,127.8,131.6,1615.3,66.8,24.4,0,1.6,7879,-3.1
33.229,12353,128.2,133.4,1616.7,71.3,22.9,0,1.6,7859,-2.7
33.258,12354,127.6,131.3,1617.8,67,24.1,0,1.6,7909,-2.3
33.286,12355,127.4,133.4,1618.5,70.6,22.8,0,2.1,7853,-1.9
33.315,12356,127.6,132,1619.5,67.9,24.2,0,2.6,7849,-2
33.344,12357,127,133.1,1621,71,23,0,2.1,7859,-2.3
33.373,12358,127,131.6,1621.7,69.6,25.2,0,2.1,7791,-2.6
33.401,12359,126.3,132.9,1622.3,70.4,24,0.1,2.6,7876,-3
33.43,12360,126.3,130.5,1623.7,69.6,25.7,0,2.6,7804,-3.3
33.459,12361,125.5,132.5,1625,68.8,24.6,0.1,3.1,7786,-3.2
33.488,12362,125.8,130,1625.7,67.5,25.2,0,3.7,7759,-2.8
33.518,12363,124.5,131.7,1626.6,64.1,24,0.1,4.7,7780,-2.4
33.546,12364,125.9,130.2,1628,67,24.4,0,5.8,7772,-2.3
33.576,12365,124.4,131,1628.9,62.2,24.2,0,6.8,7841,-2.5
33.605,12366,125.3,129.4,1629.5,66.8,24.8,0,6.8,7822,-2.7
33.634,12367,124.2,130,1630.7,62.7,25.4,0,7.3,7897,-2.8
33.664,12368,124,128.9,1632.1,68,25.3,0,7.3,7993,-2.6
33.693,12369,123.7,129.1,1633,60.6,26,0,8.4,8179,-1.8
33.723,12370,122.9,130.8,1633.6,66.2,24.3,0,8.4,7944,-1
33.753,12371,123.7,132.8,1634.9,58.2,25.7,0.1,8.9,7792,-0.7
33.783,12372,122.9,134.3,1636.2,65.9,24.8,0,8.9,7853,-0.8
33.812,12373,123.6,131.2,1636.9,56.6,26.5,0,9.9,7919,-0.9
33.841,12374,122.3,137.7,1637.6,63.1,23.9,0,9.4,7998,-0.9
33.871,12375,123.3,132.9,1638.9,53.7,25.5,0,9.9,7877,-0.7
33.901,12376,122.3,140.2,1640.3,60.3,22.6,0,10.5,8048,-0.7
33.931,12377,123.2,131.8,1640.9,50.3,25.4,0,11.5,7828,-0.7
33.961,12378,121.9,140.5,1641.6,58.9,23.2,0.1,11.5,8137,-0.8
33.991,12379,123.2,133.2,1643.1,50.9,26.5,0,13.1,7823,-0.8
34.02,12380,121.7,139.9,1644.3,54.7,24.3,0.1,14.1,8190,-0.6
34.05,12381,123.1,134.1,1645,47.3,25.8,0,14.7,7818,0
34.08,12382,122,137.8,1645.8,50.6,23.7,0.1,15.2,8354,0.5
34.11,12383,123,135.5,1647.1,46.3,24.4,0,15.7,7851,0.7
34.139,12384,122.6,135.4,1648.3,49.4,24.5,0.1,15.7,8448,0.8
34.169,12385,123,137.1,1649,47.3,24.6,0,16.2,7927,0.9
34.199,12386,123,134,1649.8,47.2,25.5,0,16.2,8274,1.1
34.229,12387,122.9,138.5,1651.3,47.7,24.5,0,16.2,8199,1.4
34.259,12388,123.7,135.5,1652.5,45.5,25.3,0,15.7,7937,1.6
34.288,12389,123.2,137,1653,49.8,25.5,0,16.8,8261,1.6
34.318,12390,124.5,136.6,1654,46,25.5,0,18.8,7988,1.7
34.348,12391,123.2,136.6,1655.3,48,25,0,22,8222,2
34.377,12392,124.2,138,1656.4,45.5,24,0,26.2,8212,2.6
34.406,12393,123.8,138.4,1657.1,45.5,23.4,0,29.3,8209,3
34.436,12394,124.9,139.6,1658.2,46.8,23.2,0,31.9,8285,3.1
34.465,12395,124.4,138.5,1659.5,45.1,23.9,0,36.1,8211,3.2
34.494,12396,125.4,140.4,1660.4,43.4,23.7,0,39.3,8456,3.4
34.524,12397,125,142.2,1661.1,39.7,22.9,0,42.9,8497,3.6
34.553,12398,126.1,144.1,1662.3,36.4,21.9,0,44,8589,3.8
34.582,12399,126,144.3,1663.6,33.6,21.5,0,44.5,8560,4
34.611,12400,126.8,144.6,1664.3,33.1,21.5,0,44.5,8578,4.2
34.64,12401,127.6,145.7,1665,30.8,21.2,0,44.5,8680,4.5
34.668,12402,127.3,146.5,1666.5,28.8,20.8,0,44.5,8704,4.8
34.697,12403,128.8,147.6,1667.5,27.4,20.2,0,44.5,8767,5
34.726,12404,128.3,147.8,1668.3,26.8,19.8,0,45,8769,5.1
34.754,12405,129.5,148.6,1669.3,26.5,19.5,0,46.1,8824,5.3
34.783,12406,129,148.3,1670.8,25.3,19.3,0,48.2,8845,5.8
34.811,12407,130.5,149.9,1671.5,25,18.7,0,50.3,8978,6.1
34.839,12408,130.4,151.7,1672.2,24.3,18.1,0,51.8,9005,6.3
34.866,12409,132.4,150.8,1673.7,24.7,18.4,0,52.9,8932,6.2
34.894,12410,132.1,151,1674.7,24.8,18.8,0,54.5,8974,6.1
34.922,12411,133.3,150.8,1675.1,25.7,19.8,0,56,8985,6
34.949,12412,133.3,152.5,1676.6,25.5,19.6,0,58.1,9118,6.1
34.977,12413,133.9,152.6,1677.8,24.8,19.9,0,60.7,9044,6.4
35.004,12414,134.4,153.3,1678.2,24.8,20,0,63.4,9113,6.9
35.031,12415,135.1,155.1,1679.5,25.7,19.5,0,66.5,9308,7.2
35.058,12416,136.8,155.9,1680.8,24.6,19.2,0,68.6,9247,7.3
35.085,12417,136.6,157.1,1681.3,24.6,19.1,0,69.6,9323,7.1
35.112,12418,137.6,157.7,1682.6,25.1,19.2,0,70.7,9406,6.7
35.138,12419,137.6,158.5,1683.9,24.4,19.4,0,71.7,9382,6.4
35.165,12420,139.5,158.6,1684.4,22.9,19.5,0,72.3,9478,6.4
35.191,12421,138.9,160.1,1685.7,21.9,18.9,0,72.8,9560,6.6
35.218,12422,140.1,162,1686.9,22.1,18.4,0,73.8,9629,6.8
35.243,12423,139.9,161.9,1687.5,22.3,18.4,0,73.8,9592,6.8
35.269,12424,141.8,161.2,1688.8,20.9,19,0,74.3,9479,6.5
35.295,12425,141.8,161.6,1689.8,21.7,19.3,0,75.4,9717,6.2
35.321,12426,142.6,163.5,1690.4,22.4,18.9,0,76.4,9666,6
35.347,12427,142.5,163,1691.9,20.7,19.3,0,77.5,9606,6.1
35.373,12428,143.5,162.5,1692.7,20.3,19.6,0,78,9682,6.2
35.398,12429,144.7,164.6,1693.6,21.2,19.2,0,78.5,9844,6.5
35.423,12430,144.4,165.2,1695.1,20,18.6,0,79.1,9785,6.9
35.449,12431,145.2,167,1695.7,18.7,17.5,0,79.1,10011,7.4
35.474,12432,145.2,168.6,1696.8,18.5,16.5,0,79.6,10048,7.6
35.499,12433,148.1,169.6,1698.1,19,16,0,79.6,10057,7.4
35.524,12434,146.9,169.6,1698.6,18.9,16.1,0,79.6,10112,6.8
